,Frame,prox,dist,prox_filtered,dist_filtered
403,403,9,0,5.0,0.0
404,404,6,0,4.0,0.0
405,405,0,0,4.0,0.0
406,406,4,0,3.0,0.0
407,407,0,0,3.0,0.0
408,408,0,0,3.0,0.0
409,409,4,0,3.0,0.0
410,410,3,0,3.0,0.0
411,411,1,0,2.0,0.0
412,412,3,0,3.0,0.0
413,413,0,0,3.0,0.0
414,414,9,0,2.0,0.0
415,415,0,0,2.0,0.0
416,416,1,0,2.0,0.0
417,417,0,0,2.0,0.0
418,418,2,0,2.0,0.0
419,419,2,0,2.0,0.0
420,420,0,0,2.0,0.0
421,421,0,0,3.0,0.0
422,422,0,0,3.0,0.0
423,423,0,0,3.0,0.0
424,424,8,0,3.0,0.0
425,425,4,0,3.0,0.0
426,426,2,0,3.0,0.0
427,427,4,0,3.0,0.0
428,428,1,0,3.0,0.0
429,429,3,0,3.0,0.0
430,430,6,0,3.0,0.0
431,431,3,0,3.0,0.0
432,432,3,0,3.0,0.0
433,433,6,0,3.0,0.0
434,434,7,0,4.0,0.0
435,435,6,0,4.0,0.0
436,436,6,0,4.0,0.0
437,437,7,0,4.0,0.0
438,438,4,0,4.0,0.0
439,439,0,0,4.0,0.0
440,440,3,0,4.0,0.0
441,441,3,0,4.0,0.0
442,442,2,0,4.0,0.0
443,443,0,0,4.0,0.0
444,444,0,0,4.0,0.0
445,445,7,0,4.0,0.0
446,446,6,0,4.0,0.0
447,447,1,0,4.0,0.0
448,448,0,0,4.0,0.0
449,449,5,0,4.0,0.0
450,450,4,0,3.0,0.0
451,451,1,0,3.0,0.0
452,452,7,0,3.0,0.0
453,453,3,0,4.0,0.0
454,454,8,0,3.0,0.0
455,455,11,0,4.0,0.0
456,456,4,0,4.0,0.0
457,457,4,0,4.0,0.0
458,458,3,0,4.0,0.0
459,459,1,0,4.0,0.0
460,460,2,0,4.0,0.0
461,461,3,0,5.0,0.0
462,462,0,0,5.0,0.0
463,463,5,0,5.0,0.0
464,464,4,0,5.0,0.0
465,465,6,0,5.0,0.0
466,466,0,0,5.0,0.0
467,467,11,0,5.0,0.0
468,468,7,0,4.0,0.0
469,469,6,0,4.0,0.0
470,470,6,0,5.0,0.0
471,471,6,0,5.0,0.0
472,472,1,0,5.0,0.0
473,473,6,0,5.0,0.0
474,474,6,0,5.0,0.0
475,475,8,0,5.0,0.0
476,476,6,0,5.0,0.0
477,477,0,0,5.0,0.0
478,478,0,0,5.0,0.0
479,479,11,0,5.0,0.0
480,480,3,0,4.0,0.0
481,481,6,0,4.0,0.0
482,482,6,0,4.0,0.0
483,483,6,0,4.0,0.0
484,484,10,0,4.0,0.0
485,485,4,0,4.0,0.0
486,486,3,0,4.0,0.0
487,487,3,0,4.0,0.0
488,488,2,0,4.0,0.0
489,489,0,0,4.0,0.0
490,490,0,0,4.0,0.0
491,491,0,0,5.0,0.0
492,492,1,0,5.0,0.0
493,493,2,0,5.0,0.0
494,494,2,0,4.0,0.0
495,495,0,0,4.0,0.0
496,496,4,0,4.0,0.0
497,497,4,0,4.0,0.0
498,498,11,0,4.0,0.0
499,499,9,0,4.0,0.0
500,500,8,0,4.0,0.0
501,501,8,0,4.0,0.0
502,502,9,0,4.0,0.0
503,503,9,0,5.0,0.0
504,504,3,0,5.0,0.0
505,505,4,0,5.0,0.0
506,506,4,0,5.0,0.0
507,507,2,0,5.0,0.0
508,508,3,0,5.0,0.0
509,509,6,0,5.0,0.0
510,510,4,0,5.0,0.0
511,511,4,0,5.0,0.0
512,512,3,0,5.0,0.0
513,513,6,0,4.0,0.0
514,514,4,0,4.0,0.0
515,515,3,0,4.0,0.0
516,516,2,0,3.0,0.0
517,517,3,0,3.0,0.0
518,518,4,0,3.0,0.0
519,519,6,0,3.0,0.0
520,520,4,0,3.0,0.0
521,521,3,0,3.0,0.0
522,522,4,0,3.0,0.0
523,523,5,0,3.0,0.0
524,524,2,0,3.0,0.0
